,X_Max,Y_Max,Dist_Max,X_Min,Y_Min,Dist_Min,X_Mean,Y_Mean,Dist_Mean,X_Var,Y_Var,Dist_Var,Answer
47,6236.359477043152,3566.101051926873,7812.5,150.58162179282317,207.04771343030427,-17578.125,2919.7041295264285,1806.6048916424493,-3764.9517724956413,4278849.419943107,1788664.5649285554,56081955.31385999,password
48,6236.359477043152,3566.101051926873,7812.5,536.5408688700304,207.04771343030427,-17578.125,3124.572593054417,1813.52295699463,-3286.6941746835255,3437880.574581508,1765485.0166059602,63923287.639285564,password
49,6236.359477043152,3566.101051926873,8324.661810613943,536.5408688700304,207.04771343030427,-17578.125,3381.3459992037388,1748.0384008451365,-3235.477993622131,2715247.1666094624,1718970.2109632152,65212759.36350218,password
50,6236.359477043152,3566.101051926873,8324.661810613943,536.5408688700304,207.04771343030427,-17578.125,3275.808127070937,1853.361063238413,-2265.2282825928187,2929417.2209073063,1630004.5078971575,72628207.11496262,password
51,6236.359477043152,3499.7961895771,8324.661810613943,536.5408688700304,207.04771343030427,-17578.125,3522.3857400757706,1651.9785715444414,-1286.6700635474947,3031230.190773123,1269073.9285148012,83952995.9042021,password
52,4925.206846302561,3499.7961895771,12486.992715920913,536.5408688700304,207.04771343030427,-10405.827263267429,3310.443353460978,1510.0269913895331,1719.841708044596,2202190.2298290115,1079825.9101241296,65498679.46962795,password
53,4817.791957636901,2484.1369896408755,12486.992715920913,536.5408688700304,207.04771343030427,-10226.442658875088,3022.91773698721,1281.3951643624682,3037.4327446206466,1997153.6561405228,591607.5508796859,47355423.64608553,password
54,4817.791957636901,1947.1995388041573,12486.992715920913,536.5408688700304,207.04771343030427,-5859.375,2801.5126797384946,1186.8098272986228,4476.310101038852,1694283.8942630615,428267.5419884033,25647793.055455077,password
55,4817.791957636901,1947.1995388041573,12486.992715920913,536.5408688700304,147.18621969223022,0.0,2698.3295890517074,1048.3184351630027,5843.497601038852,1469619.3933755471,513800.1184068998,12937988.603514122,password
56,4817.791957636901,1947.1995388041573,12486.992715920913,536.5408688700304,147.18621969223022,2770.083102493075,2616.7932080729656,1053.9688124484142,6135.681677006712,1577446.3315077482,504681.0322841919,9997532.952717282,password
57,4817.791957636901,1947.1995388041573,12486.992715920913,1654.781678717274,147.18621969223022,2770.083102493075,2740.5076428763205,1155.3716065083686,6249.298366757405,1158593.9621996665,416661.4858519279,9276868.987803245,password
58,4817.791957636901,1947.1995388041573,12486.992715920913,1606.5393104514708,147.18621969223022,2081.1654526534858,2681.2349482141954,1280.7147784209676,5833.065276226707,1265017.2308564098,345791.01303225267,11014735.484448023,password
59,4817.791957636901,1947.1995388041573,12486.992715920913,1606.5393104514708,147.18621969223022,2081.1654526534858,2549.588981802369,1152.639356981905,5584.967247101033,1265966.0997240993,369713.6640393022,10256572.494879942,password
60,4817.791957636901,2729.016957992569,12486.992715920913,1606.5393104514708,147.18621969223022,2081.1654526534858,2769.742430259462,1230.8210989007464,5863.4168076638125,1426822.6826575836,568882.1763433113,11004192.22712345,password
61,4116.935610895226,3692.5951970603533,12486.992715920913,1606.5393104514708,147.18621969223022,2081.1654526534858,2631.1192690626413,1444.853005108066,5655.300262398463,988081.8246979916,1179871.265387405,10299037.619998436,password
62,4977.4930747922435,3692.5951970603533,8324.661810613943,1606.5393104514708,147.18621969223022,2081.1654526534858,2717.1750154523434,1574.3706549395797,5099.121766429641,1346277.815774699,1355196.5748629214,4948737.405509472,password
63,4977.4930747922435,4504.637465144543,8324.661810613943,1606.5393104514708,147.18621969223022,-4162.3309053069715,2892.0301145613985,1903.486609523389,4405.880365649636,1392759.5903304846,2174424.0078340196,13342542.749415202,password
64,6274.431943893433,4504.637465144543,8324.661810613943,1606.5393104514708,147.18621969223022,-4162.3309053069715,3277.396828152746,2141.914552244843,4575.5847751189385,2474256.935490424,2549403.7405253444,13538691.021250634,password
65,6274.431943893433,4504.637465144543,8324.661810613943,1606.5393104514708,353.14511173044866,-4162.3309053069715,3448.9172753874095,2467.166543341441,4378.702927054658,2744212.2526812507,2165538.1801827275,12510115.972218275,password
66,6274.431943893433,4504.637465144543,9765.625,1606.5393104514708,492.2464174280381,-4162.3309053069715,3713.0842882178913,2816.6149153547367,5063.081351086798,2388828.9345030864,1745032.3879264249,14978198.61360126,password
67,6514.915442491544,4510.174928917224,9765.625,1606.5393104514708,492.2464174280381,-4162.3309053069715,4187.207310776688,3145.5248428434743,5296.805986882844,2593391.45161872,1660652.6747155504,14923626.25358074,password
68,6514.915442491544,4510.174928917224,10226.442658875088,1953.9386534708267,492.2464174280381,-4162.3309053069715,4543.20104183093,3247.8047915136267,6111.333707505005,1819147.6392333317,1411784.8299814702,15737672.875342134,password
69,6514.915442491544,4543.773829936981,10226.442658875088,3431.560345668692,2613.123356642907,-4162.3309053069715,4834.628112686851,3652.9575327645207,6308.215555569285,991598.007693972,572334.4253289816,16008195.590889774,password
70,6653.768835157062,4543.773829936981,12486.992715920913,3431.560345668692,2613.123356642907,-4162.3309053069715,5091.082151753427,3702.526764923202,6724.4486460999815,1224483.07005706,495129.90231544734,19605832.462142214,password
71,6653.768835157062,4543.773829936981,12486.992715920913,3798.5016726554363,2613.123356642907,-4162.3309053069715,5136.707579048545,3663.3444451043165,6976.651238207516,1077041.2184197176,511347.20388668653,19972344.128469057,password
72,6653.768835157062,4543.773829936981,12486.992715920913,3798.5016726554363,2338.298277601863,-4162.3309053069715,5211.281946655495,3620.538714543297,6908.4800983802925,1106269.4237511086,614995.5396606347,20026610.417751163,password
73,6653.768835157062,4543.773829936981,12486.992715920913,3887.8146186198856,2338.298277601863,3906.25,5332.282158856961,3515.029399085819,7715.33818891099,872798.3529501007,519027.35398202616,6686647.029052175,password
74,6653.768835157062,4543.773829936981,12486.992715920913,3887.8146186198856,1641.5040801266316,3906.25,5112.980920560112,3286.9235024767854,8152.044954798499,894585.0963140624,832770.7369330262,6792637.952025701,password
75,6653.768835157062,4543.773829936981,12486.992715920913,3887.8146186198856,1641.5040801266316,3906.25,5183.13058348661,3189.333037577141,8816.37607445487,915116.339942477,903550.8161778055,7798179.282707809,password
76,6653.768835157062,4543.773829936981,25390.625,3887.8146186198856,1325.6818056106567,3906.25,5182.381800136619,2937.138334951866,10378.87607445487,916597.3473844334,1170642.0252125503,35508244.996406175,password
77,6653.768835157062,4543.773829936981,25390.625,1932.5494766235352,1325.6818056106567,3906.25,4724.145203549818,2645.5334645119265,10379.526438658824,1659481.39609868,1001631.2916764867,35502272.552948005,password
78,6653.768835157062,28605.14322916666,222222.22222222216,910.4410807291665,1325.6818056106567,3906.25,4298.541649523346,5244.735451764302,31579.104394993534,3052514.529605517,68372940.07086521,4522511524.4347925,password
79,6653.768835157062,28605.14322916666,222222.22222222216,494.0951044589136,389.151386641287,-1562.4061054023196,3861.130223766235,4829.273207434731,30641.6137844533,4412070.602689006,70746191.25459498,4580813674.138261,password
80,6312.113274644737,28605.14322916666,455775.23413111334,494.0951044589136,389.151386641287,-1562.4061054023196,3826.9646677150026,4586.756111239769,74970.43792597254,4211716.6748734405,72199079.30615816,22442875716.940334,password
81,6312.113274644737,28605.14322916666,455775.23413111334,494.0951044589136,389.151386641287,-1562.4061054023196,3581.9159266481147,4400.8911110630315,74370.89400831827,4779069.521273168,73075691.5941154,22534676367.132156,password
82,6312.113274644737,28605.14322916666,455775.23413111334,494.0951044589136,389.151386641287,-443288.24141519243,3115.9909461590405,4209.241276169163,29417.720231002982,4732830.69961599,74321422.79956634,49548205239.38455,password
83,6312.113274644737,28605.14322916666,455775.23413111334,494.0951044589136,389.151386641287,-443288.24141519243,2674.8181511784046,4068.0000150635315,28610.862140472287,4823775.754560937,74759359.42124094,49600457963.96091,password
84,6312.113274644737,28605.14322916666,455775.23413111334,38.14697265617127,389.151386641287,-443288.24141519243,2270.4908923515272,4032.9403890684575,27588.21787458477,5194742.649610305,74960700.17267331,49652695357.27206,password
85,6312.113274644737,28605.14322916666,455775.23413111334,38.14697265617127,389.151386641287,-443288.24141519243,1796.7062858625068,4055.9119323319037,25298.93587666594,3901850.3455763245,74883833.97060928,49781927839.937,password
86,6312.113274644737,28605.14322916666,455775.23413111334,38.14697265617127,389.151386641287,-443288.24141519243,1375.8163863092122,4136.452747349365,22551.75683140059,3342297.6703250203,74460046.73368746,49856838019.36378,password
87,6312.113274644737,28605.14322916666,455775.23413111334,38.14697265617127,389.151386641287,-443288.24141519243,1324.526823935932,4114.9121075460225,21164.983978214997,3305149.203385122,74586383.03618729,49926306817.34492,password
88,6312.113274644737,2965.9965904148507,455775.23413111334,38.14697265617127,389.151386641287,-443288.24141519243,1522.6375624990064,1550.9974436708424,-745.0634261091961,3515328.2231360096,787716.6404947297,44937533876.81181,password
89,6312.113274644737,5203.60829554785,455775.23413111334,38.14697265617127,421.79992866317633,-443288.24141519243,1911.8745730111016,2032.4431345614987,-1213.1724513650086,4140723.1898770747,1862581.1118550338,44940575371.81797,password
90,4386.465209579864,5203.60829554785,3121.748178980228,38.14697265617127,421.79992866317633,-443288.24141519243,1643.925982112807,2313.8182731607985,-46652.19170935168,2238603.753034504,1883392.434197418,19442942288.92175,password
91,5197.356320320629,5203.60829554785,3121.748178980228,38.14697265617127,421.79992866317633,-443288.24141519243,2019.9288933497694,2560.5450615395753,-46721.083474335646,3479759.555526047,2014198.3538273582,19435423554.693886,password
92,5197.356320320629,5203.60829554785,3121.748178980228,38.14697265617127,1290.9078201758896,-10405.827263267429,2260.838338772018,2935.1276915819303,-2808.492423347102,3548365.510242856,1637015.8725371077,20154680.786080707,password
93,5197.356320320629,5203.60829554785,3121.748178980228,38.14697265617127,335.7144934318733,-10405.827263267429,2285.5358345950594,2764.985970973773,-2253.7551776917508,3463135.892147528,2266023.6638738415,21563071.279821027,password
94,5197.356320320629,5203.60829554785,3121.748178980228,80.06497798923645,335.7144934318733,-10405.827263267429,2377.171928639764,2798.1369232336297,-2461.871722957099,3089458.88033711,2168419.9771103095,20953876.81849709,password
95,5197.356320320629,5203.60829554785,3121.748178980228,80.06497798923645,335.7144934318733,-7617.728531855956,2375.5285522943345,2857.7629041149544,-2045.6386324264026,3094907.2358516064,2184810.086653225,15338516.307064839,password
96,5197.356320320629,5203.60829554785,3121.748178980228,247.05712484851108,335.7144934318733,-7617.728531855956,2392.2277669802615,2987.1445089532917,-2114.5303974103613,3012512.6757161017,2143276.9450308844,15391415.960668027,password
97,5197.356320320629,5203.60829554785,3121.748178980228,247.05712484851108,335.7144934318733,-8324.661810613943,2464.6475741176973,3109.080799699672,-2185.22372528616,2908439.81529597,1856127.4467625625,16305923.404693684,password
98,5197.356320320629,5203.60829554785,2081.1654526534858,247.05712484851108,335.7144934318733,-8324.661810613943,2248.1109083114084,3193.238340520188,-3329.8647242455772,3171899.545379106,1900193.2186795557,15908892.187572828,password
99,5197.356320320629,4167.626229086725,2770.083102493075,247.05712484851108,335.7144934318733,-8324.661810613943,1859.5441768717415,2779.230689544463,-2428.506778200224,2835310.9454098656,1764642.0300702034,18197298.04567934,password
100,5197.356320320629,4167.626229086725,2770.083102493075,247.05712484851108,335.7144934318733,-8324.661810613943,1530.1108015058949,2659.7978567773653,-2762.3234333248774,2622546.0341535583,1685919.5327283787,16482687.088082952,password
101,3473.0814001934828,4167.626229086725,2770.083102493075,99.07892169614983,270.14487243715854,-12486.992715920913,1020.2830616434472,2295.8733559318916,-4219.1392501823175,1066981.5122016198,1999758.503359394,22025652.06861749,password
102,2143.851924265088,3807.571998620008,2770.083102493075,6.938346377944666,51.15985522050765,-12486.992715920913,673.6687562618935,1884.2267185452697,-3948.9981976355507,379118.5183584348,1982064.096847778,22789516.764835056,password
103,2143.851924265088,3807.571998620008,2770.083102493075,6.938346377944666,51.15985522050765,-12486.992715920913,720.7442694240044,1893.2521011198453,-4868.752352760204,419072.2236071762,1951821.0827027177,20346759.99544935,password
104,2143.851924265088,3807.571998620008,2770.083102493075,6.938346377944666,51.15985522050765,-12486.992715920913,747.5305099530757,1737.8399054953738,-4868.752352760204,440162.02639408526,2286886.1980706425,20346759.99544935,password
105,2143.851924265088,3807.571998620008,2770.083102493075,6.938346377944666,51.15985522050765,-12486.992715920913,743.4452318838637,1457.525099750416,-4244.402716964158,439160.54360275995,2130831.7116508745,22337504.852725733,password
106,2143.851924265088,3807.571998620008,2770.083102493075,6.938346377944666,51.15985522050765,-12486.992715920913,927.4800713346473,1162.0076732074049,-4383.627497245548,574842.7525116733,1712147.556882385,22075202.859638013,password
107,2087.405519356346,3807.571998620008,2770.083102493075,6.938346377944666,51.15985522050765,-12486.992715920913,905.6318988580604,980.7539799770866,-4175.5109519802,520559.5077206959,1462245.6621670828,20685673.4991689,password
108,2087.405519356346,2418.961375951767,2770.083102493075,6.938346377944666,51.15985522050765,-12486.992715920913,1005.4570550857941,685.2925127770435,-3343.0447709188047,580402.0518233067,479185.3386209791,19940055.65875735,password
109,5700.928115447775,2418.961375951767,0.0,6.938346377944666,51.15985522050765,-12486.992715920913,1525.4700771122523,615.7188113204056,-4660.635807494855,2701361.182962458,469111.43516514945,19401400.407744627,password
110,20848.512649536133,852.9573266195789,0.0,6.938346377944666,51.15985522050765,-15625.0,3576.491980865533,413.22879450235905,-6027.823307494855,39357325.38292244,67714.35485438447,29867472.715702966,password
111,20848.512649536133,1123.2597624149696,0.0,6.938346377944666,51.15985522050765,-15625.0,4095.0074342463877,498.54028350014016,-4925.216073886694,38039036.11694171,113368.85097562592,26198395.58101757,password
112,20848.512649536133,1123.2597624149696,0.0,835.3764330582072,68.2953865297379,-15625.0,4762.540589926296,585.0127579258282,-5611.590216964159,36430770.90323414,102174.64454649668,25625483.583051402,password
113,20848.512649536133,2008.0804824830213,0.0,835.3764330582072,68.2953865297379,-15625.0,5163.575541136318,743.2239742563676,-5220.965216964159,34966211.4247699,296565.61404113774,25240850.524860572,password
114,20848.512649536133,2008.0804824830213,0.0,835.3764330582072,335.3394758448798,-15625.0,5567.343186310827,769.9283831878816,-6035.4929375863185,33060203.088920526,263644.49303557246,26192173.61207108,password
115,20848.512649536133,2008.0804824830213,0.0,1724.4333705743595,335.3394758448798,-15625.0,6038.143640577333,799.9873894284411,-7207.3679375863185,30326040.217395265,251084.22442672847,24207654.243356705,password
116,20848.512649536133,2008.0804824830213,0.0,1724.4333705743595,335.3394758448798,-15625.0,6451.599663254732,830.1576355963731,-7831.717573382365,28405595.777077384,238044.67467692017,23880961.6714564,password
117,20848.512649536133,2008.0804824830213,0.0,1724.4333705743595,96.80014990877534,-15625.0,6463.975306320173,761.2830704227492,-7492.166798390875,28282649.564099718,292309.77787769516,26232312.836217236,password
118,20848.512649536133,2008.0804824830213,-1460.9203798392982,2049.1266301536352,96.80014990877534,-15625.0,6813.691009236951,780.1967459248157,-8468.729298390874,25822344.20484794,299740.1538290035,19510013.46904954,password
119,20848.512649536133,2008.0804824830213,-1460.9203798392982,2049.1266301536352,96.80014990877534,-15625.0,6558.126139980479,886.8852146118115,-7844.379662594829,27107440.680972453,315789.9247494339,20720523.904298447,password
120,6682.269903177028,2008.0804824830213,-1460.9203798392982,2049.1266301536352,96.80014990877534,-11718.75,4759.418967216077,921.3683030330583,-6574.063738562689,2340425.133817087,289916.10572234367,14893447.342896728,password
121,6682.269903177028,2008.0804824830213,-2847.988608045567,2049.1266301536352,96.80014990877534,-11718.75,4565.966530569907,904.155709915017,-7260.437881640153,2489048.8272679467,285156.4492422641,11805587.782914415,password
122,6221.965746130332,2008.0804824830213,-2847.988608045567,2049.1266301536352,96.80014990877534,-11718.75,4238.497991938273,854.7770141442015,-7052.3213363748055,2021354.659139208,308251.989048243,11746529.174853498,password
123,6221.965746130332,1434.6794580941887,-1314.9243918474688,1054.2709681644478,96.80014990877534,-11718.75,3811.4395440731687,712.0133092009568,-6793.188775559553,2814170.2191652847,146178.13006403018,14229691.619827472,password
124,6221.965746130332,1434.6794580941887,-1314.9243918474688,1054.2709681644478,96.80014990877534,-11718.75,3413.456107293642,754.7033708124324,-6659.433398560932,3116919.0845107357,128668.70110483131,13388116.256377133,password
125,6221.965746130332,1523.9417552947998,0.0,383.4813833235584,96.80014990877534,-10405.827263267429,2897.466148053671,832.3756735353633,-5487.558398560932,3337109.14033051,187706.6795694054,13945722.763046226,password
126,5221.5903997421265,1523.9417552947998,0.0,357.6731490253751,96.80014990877534,-9765.625,2311.036888343175,828.929195262204,-4593.067710218119,2443693.3774255393,188292.20272324298,12170534.895596577,password
127,5221.5903997421265,1523.9417552947998,3906.25,357.6731490253751,373.60936403274536,-9765.625,2201.8045813535077,856.6101166746009,-3917.643849413562,2626586.039053507,150918.966674166,19351771.178812876,password
128,3407.5845168606916,1523.9417552947998,3906.25,357.6731490253751,373.60936403274536,-8888.888888888887,1726.0729078920424,814.5691593176382,-3357.3144399442594,1697330.5995597083,151264.66882568583,15209693.150651243,password
129,3407.5845168606916,1523.9417552947998,3906.25,357.6731490253751,262.904811549831,-8888.888888888887,1492.2192645331554,697.3916946632023,-2648.897273445703,1506680.0553279202,127097.02301689933,18960936.44993427,password
130,3407.5845168606916,1523.9417552947998,3906.25,357.6731490253751,262.904811549831,-8888.888888888887,1305.8682488591412,672.4807396638532,-2161.400697477843,1286934.073462621,131005.21418423353,21041778.865801994,password
131,3407.5845168606916,1523.9417552947998,3906.25,357.6731490253751,262.904811549831,-8888.888888888887,1022.4533109079509,630.3960149914743,-1120.8179711510998,802940.9553284717,122656.36882982154,17617940.63094072,password
132,1893.452990418326,1901.35184417471,4155.124653739612,357.6731490253751,262.904811549831,-8888.888888888887,871.0401582637144,778.3214352320218,-80.95586998109312,229666.52690190848,273003.16970919806,16593563.390047163,password
133,4550.326503154266,3823.5294211047244,4162.3309053069715,357.6731490253751,262.904811549831,-8888.888888888887,1220.6457117626965,1102.6300340374369,466.7696597343508,1594259.1988605643,1182155.9809185585,18091649.1439757,password
134,6253.007299321995,5146.387836563475,4162.3309053069715,357.6731490253751,262.904811549831,-4162.3309053069715,1717.9252014605208,1541.044808497821,1147.542003357891,4132953.204257706,2772604.5040486683,8572662.101762911,password
